Date,TimeSec,Hours,Heating,Cooling,DNI,Tamb,
08/02/1901 17:00,3344400,17,154.5916046,0,1.59E+01,8.25E+00,
08/02/1901 18:00,3348000,18,175.8732045,0,3.08E+01,7.91E+00,
08/02/1901 19:00,3351600,19,147.0375867,0,0.00E+00,7.45E+00,
08/02/1901 20:00,3355200,20,0,0,0.00E+00,7.00E+00,
08/02/1901 21:00,3358800,21,0,0,0.00E+00,6.54E+00,
08/02/1901 22:00,3362400,22,14.81213082,0,0.00E+00,6.10E+00,
08/02/1901 23:00,3366000,23,22.82053166,0,0.00E+00,5.70E+00,
09/02/1901 00:00,3369600,0,26.65927027,0,0.00E+00,5.24E+00,
09/02/1901 01:00,3373200,1,34.84815974,0,0.00E+00,4.93E+00,
09/02/1901 02:00,3376800,2,39.90352076,0,0.00E+00,4.80E+00,
09/02/1901 03:00,3380400,3,46.26185249,0,0.00E+00,4.65E+00,
09/02/1901 04:00,3384000,4,59.22253246,0,0.00E+00,4.50E+00,
09/02/1901 05:00,3387600,5,77.81521984,0,0.00E+00,4.40E+00,
09/02/1901 06:00,3391200,6,164.9675578,0,0.00E+00,4.35E+00,
09/02/1901 07:00,3394800,7,272.6358898,0,0.00E+00,4.32E+00,
09/02/1901 08:00,3398400,8,214.3309501,0,0.00E+00,4.20E+00,
09/02/1901 09:00,3402000,9,172.6170133,0,0.00E+00,4.00E+00,
09/02/1901 10:00,3405600,10,157.3365498,0,0.00E+00,4.09E+00,
09/02/1901 11:00,3409200,11,149.9602654,0,0.00E+00,4.55E+00,
09/02/1901 12:00,3412800,12,140.5113247,0,0.00E+00,4.85E+00,
09/02/1901 13:00,3416400,13,132.4150483,0,0.00E+00,5.08E+00,
09/02/1901 14:00,3420000,14,105.8194536,0,2.67E+02,5.94E+00,
09/02/1901 15:00,3423600,15,136.8681954,0,3.47E+02,7.55E+00,
09/02/1901 16:00,3427200,16,145.59048,0,1.81E+02,8.52E+00,
09/02/1901 17:00,3430800,17,151.8001273,0,1.71E+02,8.94E+00,
09/02/1901 18:00,3434400,18,168.00683,0,2.07E+02,9.00E+00,
09/02/1901 19:00,3438000,19,146.0071513,0,0.00E+00,8.59E+00,
09/02/1901 20:00,3441600,20,0,0,0.00E+00,8.20E+00,
09/02/1901 21:00,3445200,21,0,0,0.00E+00,8.00E+00,
09/02/1901 22:00,3448800,22,11.76182128,0,0.00E+00,7.80E+00,
09/02/1901 23:00,3452400,23,20.17497069,0,0.00E+00,7.60E+00,
10/02/1901 00:00,3456000,0,23.71172085,0,0.00E+00,7.36E+00,
10/02/1901 01:00,3459600,1,26.15013816,0,0.00E+00,7.11E+00,
10/02/1901 02:00,3463200,2,28.08415932,0,0.00E+00,6.85E+00,
10/02/1901 03:00,3466800,3,29.79261517,0,0.00E+00,6.54E+00,
10/02/1901 04:00,3470400,4,31.24016902,0,0.00E+00,6.29E+00,
10/02/1901 05:00,3474000,5,32.48608367,0,0.00E+00,6.09E+00,
10/02/1901 06:00,3477600,6,33.56718806,0,0.00E+00,5.95E+00,
10/02/1901 07:00,3481200,7,34.50654831,0,0.00E+00,5.85E+00,
10/02/1901 08:00,3484800,8,35.46650934,0,0.00E+00,5.71E+00,
10/02/1901 09:00,3488400,9,36.06715563,0,0.00E+00,5.59E+00,
10/02/1901 10:00,3492000,10,33.69086442,0,8.82E+01,6.22E+00,
10/02/1901 11:00,3495600,11,31.62968222,0,5.58E+01,7.20E+00,
10/02/1901 12:00,3499200,12,29.16799807,0,7.52E+01,8.18E+00,
10/02/1901 13:00,3502800,13,28.395735,0,1.83E+01,8.93E+00,
10/02/1901 14:00,3506400,14,26.99740074,0,3.96E+01,9.49E+00,
10/02/1901 15:00,3510000,15,27.37297786,0,1.77E+01,9.80E+00,
10/02/1901 16:00,3513600,16,26.81332723,0,8.05E+01,1.00E+01,
10/02/1901 17:00,3517200,17,27.43934416,0,8.32E+01,1.00E+01,
10/02/1901 18:00,3520800,18,28.24496029,0,1.70E+02,9.91E+00,
10/02/1901 19:00,3524400,19,32.84416606,0,0.00E+00,9.51E+00,
10/02/1901 20:00,3528000,20,36.15413986,0,0.00E+00,9.00E+00,
10/02/1901 21:00,3531600,21,39.2055875,0,0.00E+00,8.75E+00,
10/02/1901 22:00,3535200,22,42.16049393,0,0.00E+00,8.45E+00,
10/02/1901 23:00,3538800,23,46.21698512,0,0.00E+00,8.15E+00,
11/02/1901 00:00,3542400,0,50.29476265,0,0.00E+00,7.85E+00,
11/02/1901 01:00,3546000,1,54.37221399,0,0.00E+00,7.58E+00,
11/02/1901 02:00,3549600,2,57.59627932,0,0.00E+00,7.45E+00,
11/02/1901 03:00,3553200,3,60.64529381,0,0.00E+00,7.29E+00,
11/02/1901 04:00,3556800,4,63.567094,0,0.00E+00,7.15E+00,
11/02/1901 05:00,3560400,5,66.16391922,0,0.00E+00,7.05E+00,
11/02/1901 06:00,3564000,6,68.64995334,0,0.00E+00,6.95E+00,
11/02/1901 07:00,3567600,7,70.81622818,0,0.00E+00,6.89E+00,
11/02/1901 08:00,3571200,8,72.86320709,0,0.00E+00,6.85E+00,
11/02/1901 09:00,3574800,9,74.67047798,0,0.00E+00,6.76E+00,
11/02/1901 10:00,3578400,10,72.63759315,0,0.00E+00,7.03E+00,
11/02/1901 11:00,3582000,11,67.64153406,0,0.00E+00,7.81E+00,
11/02/1901 12:00,3585600,12,63.0274672,0,0.00E+00,8.46E+00,
11/02/1901 13:00,3589200,13,56.94240154,0,9.06E+00,9.06E+00,
11/02/1901 14:00,3592800,14,56.21396751,0,3.42E+00,9.32E+00,
11/02/1901 15:00,3596400,15,55.48089341,0,3.52E+00,9.45E+00,
11/02/1901 16:00,3600000,16,54.9121868,0,0.00E+00,9.87E+00,
11/02/1901 17:00,3603600,17,56.22220722,0,0.00E+00,1.00E+01,
11/02/1901 18:00,3607200,18,59.24015511,0,0.00E+00,9.89E+00,
11/02/1901 19:00,3610800,19,64.87428214,0,0.00E+00,9.39E+00,
11/02/1901 20:00,3614400,20,68.41767952,0,0.00E+00,8.90E+00,
11/02/1901 21:00,3618000,21,71.25902862,0,0.00E+00,8.50E+00,
11/02/1901 22:00,3621600,22,74.59318256,0,0.00E+00,8.01E+00,
11/02/1901 23:00,3625200,23,78.24263021,0,0.00E+00,7.45E+00,
12/02/1901 00:00,3628800,0,81.76066136,0,0.00E+00,6.95E+00,
12/02/1901 01:00,3632400,1,103.4808217,0,0.00E+00,6.36E+00,
12/02/1901 02:00,3636000,2,118.8421283,0,0.00E+00,5.75E+00,
12/02/1901 03:00,3639600,3,132.6459062,0,0.00E+00,5.19E+00,
12/02/1901 04:00,3643200,4,145.3151259,0,0.00E+00,4.74E+00,
12/02/1901 05:00,3646800,5,157.0315722,0,0.00E+00,4.40E+00,
12/02/1901 06:00,3650400,6,239.0979974,0,0.00E+00,4.04E+00,
12/02/1901 07:00,3654000,7,344.7042566,0,0.00E+00,3.80E+00,
12/02/1901 08:00,3657600,8,283.4894461,0,0.00E+00,3.56E+00,
12/02/1901 09:00,3661200,9,237.2440908,0,0.00E+00,3.32E+00,
12/02/1901 10:00,3664800,10,200.1888325,0,2.54E+02,4.08E+00,
12/02/1901 11:00,3668400,11,164.7354611,0,6.71E+02,5.81E+00,
12/02/1901 12:00,3672000,12,135.0538093,0,7.03E+02,7.52E+00,
12/02/1901 13:00,3675600,13,115.5331081,0,6.65E+02,9.01E+00,
12/02/1901 14:00,3679200,14,105.3480796,0,5.29E+02,1.00E+01,
12/02/1901 15:00,3682800,15,145.677196,0,5.83E+02,1.07E+01,
12/02/1901 16:00,3686400,16,159.569476,0,6.63E+02,1.12E+01,
12/02/1901 17:00,3690000,17,161.5157185,0,5.47E+02,1.13E+01,
12/02/1901 18:00,3693600,18,173.8639835,0,4.48E+02,1.09E+01,
12/02/1901 19:00,3697200,19,165.2320934,0,0.00E+00,9.86E+00,
12/02/1901 20:00,3700800,20,0,0,0.00E+00,9.10E+00,
12/02/1901 21:00,3704400,21,1.124048435,0,0.00E+00,8.65E+00,
12/02/1901 22:00,3708000,22,21.74160306,0,0.00E+00,8.21E+00,
12/02/1901 23:00,3711600,23,27.56591069,0,0.00E+00,7.75E+00,
13/02/1901 00:00,3715200,0,31.05197951,0,0.00E+00,7.25E+00,
13/02/1901 01:00,3718800,1,39.09709557,0,0.00E+00,6.86E+00,
13/02/1901 02:00,3722400,2,50.96800523,0,0.00E+00,6.70E+00,
13/02/1901 03:00,3726000,3,61.92329789,0,0.00E+00,6.49E+00,
13/02/1901 04:00,3729600,4,78.37360767,0,0.00E+00,6.35E+00,
13/02/1901 05:00,3733200,5,95.40830274,0,0.00E+00,6.25E+00,
13/02/1901 06:00,3736800,6,181.0035409,0,0.00E+00,6.15E+00,
13/02/1901 07:00,3740400,7,280.6471922,0,0.00E+00,6.05E+00,
13/02/1901 08:00,3744000,8,220.9754792,0,0.00E+00,5.99E+00,
13/02/1901 09:00,3747600,9,175.7002356,0,0.00E+00,5.97E+00,
13/02/1901 10:00,3751200,10,133.7274011,0,3.37E+02,7.02E+00,
13/02/1901 11:00,3754800,11,99.11038459,0,7.62E+02,9.16E+00,
13/02/1901 12:00,3758400,12,71.35375889,0,7.65E+02,1.12E+01,
13/02/1901 13:00,3762000,13,52.59132058,0,7.17E+02,1.29E+01,
13/02/1901 14:00,3765600,14,42.86080005,0,7.82E+02,1.42E+01,
13/02/1901 15:00,3769200,15,74.44767986,0,7.78E+02,1.53E+01,
13/02/1901 16:00,3772800,16,89.32238612,0,7.30E+02,1.59E+01,
13/02/1901 17:00,3776400,17,90.84348943,0,6.94E+02,1.60E+01,
13/02/1901 18:00,3780000,18,104.4178938,0,4.12E+02,1.56E+01,
13/02/1901 19:00,3783600,19,116.0759454,0,0.00E+00,1.45E+01,
13/02/1901 20:00,3787200,20,0,0,0.00E+00,1.34E+01,
13/02/1901 21:00,3790800,21,0,0,0.00E+00,1.24E+01,
13/02/1901 22:00,3794400,22,1.512224118,0,0.00E+00,1.16E+01,
13/02/1901 23:00,3798000,23,14.58327843,0,0.00E+00,1.06E+01,
14/02/1901 00:00,3801600,0,19.80249051,0,0.00E+00,9.65E+00,
14/02/1901 01:00,3805200,1,29.20813077,0,0.00E+00,8.68E+00,
14/02/1901 02:00,3808800,2,35.91912952,0,0.00E+00,7.45E+00,
14/02/1901 03:00,3812400,3,42.10776113,0,0.00E+00,6.17E+00,
14/02/1901 04:00,3816000,4,55.22685952,0,0.00E+00,5.16E+00,
14/02/1901 05:00,3819600,5,69.51956343,0,0.00E+00,4.45E+00,
14/02/1901 06:00,3823200,6,162.2279248,0,0.00E+00,3.75E+00,
14/02/1901 07:00,3826800,7,279.5687382,0,0.00E+00,3.09E+00,
14/02/1901 08:00,3830400,8,226.8098537,0,0.00E+00,2.54E+00,
14/02/1901 09:00,3834000,9,187.3514846,0,0.00E+00,2.05E+00,
14/02/1901 10:00,3837600,10,149.3361286,0,3.86E+02,2.75E+00,
14/02/1901 11:00,3841200,11,124.283236,0,8.23E+02,3.85E+00,
14/02/1901 12:00,3844800,12,101.9919145,0,9.03E+02,4.95E+00,
14/02/1901 13:00,3848400,13,89.32176954,0,9.45E+02,5.99E+00,
14/02/1901 14:00,3852000,14,88.126544,0,9.63E+02,6.73E+00,
14/02/1901 15:00,3855600,15,136.6060672,0,9.59E+02,7.24E+00,
14/02/1901 16:00,3859200,16,154.7001393,0,9.41E+02,7.43E+00,
14/02/1901 17:00,3862800,17,157.8130634,0,8.81E+02,7.35E+00,
14/02/1901 18:00,3866400,18,172.5814904,0,4.69E+02,6.87E+00,
14/02/1901 19:00,3870000,19,151.9409808,0,0.00E+00,5.83E+00,
14/02/1901 20:00,3873600,20,0,0,0.00E+00,4.90E+00,
14/02/1901 21:00,3877200,21,1.044710314,0,0.00E+00,4.04E+00,
14/02/1901 22:00,3880800,22,21.27962923,0,0.00E+00,3.20E+00,
14/02/1901 23:00,3884400,23,28.63923576,0,0.00E+00,2.40E+00,
15/02/1901 00:00,3888000,0,33.14968428,0,0.00E+00,1.51E+00,
15/02/1901 01:00,3891600,1,42.10488686,0,0.00E+00,1.06E+00,
15/02/1901 02:00,3895200,2,54.1271997,0,0.00E+00,1.05E+00,
15/02/1901 03:00,3898800,3,70.01807019,0,0.00E+00,9.50E-01,
15/02/1901 04:00,3902400,4,91.21918492,0,0.00E+00,8.50E-01,
15/02/1901 05:00,3906000,5,108.9337254,0,0.00E+00,7.94E-01,
15/02/1901 06:00,3909600,6,195.6389192,0,0.00E+00,7.50E-01,
15/02/1901 07:00,3913200,7,317.9358668,0,0.00E+00,6.97E-01,
15/02/1901 08:00,3916800,8,259.4272175,0,0.00E+00,6.57E-01,
15/02/1901 09:00,3920400,9,215.6128951,0,0.00E+00,5.05E-01,
15/02/1901 10:00,3924000,10,171.8920283,0,3.83E+02,1.69E+00,
15/02/1901 11:00,3927600,11,138.9662057,0,7.97E+02,3.70E+00,
15/02/1901 12:00,3931200,12,108.2728488,0,8.87E+02,5.67E+00,
15/02/1901 13:00,3934800,13,88.83091599,0,9.27E+02,7.45E+00,
15/02/1901 14:00,3938400,14,79.89149449,0,9.36E+02,8.85E+00,
15/02/1901 15:00,3942000,15,122.0153468,0,9.23E+02,9.86E+00,
15/02/1901 16:00,3945600,16,135.8891906,0,8.94E+02,1.04E+01,
15/02/1901 17:00,3949200,17,136.1182118,0,8.54E+02,1.05E+01,
15/02/1901 18:00,3952800,18,148.8136876,0,4.73E+02,1.01E+01,
15/02/1901 19:00,3956400,19,140.4918876,0,0.00E+00,8.81E+00,
15/02/1901 20:00,3960000,20,0,0,0.00E+00,8.05E+00,
15/02/1901 21:00,3963600,21,0,0,0.00E+00,7.75E+00,
15/02/1901 22:00,3967200,22,10.69740578,0,0.00E+00,7.45E+00,
15/02/1901 23:00,3970800,23,19.93645185,0,0.00E+00,7.15E+00,
16/02/1901 00:00,3974400,0,23.77139669,0,0.00E+00,6.84E+00,
16/02/1901 01:00,3978000,1,31.99071102,0,0.00E+00,6.59E+00,
16/02/1901 02:00,3981600,2,37.20746103,0,0.00E+00,6.39E+00,
16/02/1901 03:00,3985200,3,42.07656112,0,0.00E+00,6.24E+00,
16/02/1901 04:00,3988800,4,52.45507709,0,0.00E+00,6.15E+00,
16/02/1901 05:00,3992400,5,71.20658521,0,0.00E+00,6.05E+00,
16/02/1901 06:00,3996000,6,159.0361212,0,0.00E+00,5.95E+00,
16/02/1901 07:00,3999600,7,260.8129291,0,0.00E+00,5.84E+00,
16/02/1901 08:00,4003200,8,202.227716,0,0.00E+00,5.79E+00,
16/02/1901 09:00,4006800,9,158.8958442,0,0.00E+00,5.80E+00,
16/02/1901 10:00,4010400,10,125.3402795,0,2.05E+02,6.37E+00,
16/02/1901 11:00,4014000,11,104.9159427,0,1.37E+02,7.99E+00,
16/02/1901 12:00,4017600,12,76.98259292,0,3.01E+02,9.45E+00,
16/02/1901 13:00,4021200,13,57.43065999,0,3.88E+02,1.09E+01,
16/02/1901 14:00,4024800,14,45.96693313,0,4.00E+02,1.22E+01,
16/02/1901 15:00,4028400,15,75.21693669,0,3.81E+02,1.31E+01,
16/02/1901 16:00,4032000,16,90.77395006,0,3.10E+02,1.36E+01,
16/02/1901 17:00,4035600,17,99.12864414,0,1.29E+02,1.36E+01,
16/02/1901 18:00,4039200,18,118.6913552,0,2.08E+02,1.31E+01,
16/02/1901 19:00,4042800,19,115.3285457,0,0.00E+00,1.23E+01,
16/02/1901 20:00,4046400,20,0,0,0.00E+00,1.16E+01,
16/02/1901 21:00,4050000,21,0,0,0.00E+00,1.15E+01,
16/02/1901 22:00,4053600,22,0,0,0.00E+00,1.13E+01,
16/02/1901 23:00,4057200,23,8.73759148,0,0.00E+00,1.11E+01,
17/02/1901 00:00,4060800,0,14.18513166,0,0.00E+00,1.08E+01,
17/02/1901 01:00,4064400,1,16.84121251,0,0.00E+00,1.06E+01,
17/02/1901 02:00,4068000,2,18.71470754,0,0.00E+00,1.05E+01,
17/02/1901 03:00,4071600,3,20.36354349,0,0.00E+00,1.03E+01,
17/02/1901 04:00,4075200,4,21.70678689,0,0.00E+00,1.01E+01,
17/02/1901 05:00,4078800,5,23.03228767,0,0.00E+00,9.92E+00,
17/02/1901 06:00,4082400,6,24.32387211,0,0.00E+00,9.56E+00,
17/02/1901 07:00,4086000,7,24.96252587,0,0.00E+00,9.70E+00,
17/02/1901 08:00,4089600,8,25.4603937,0,0.00E+00,9.85E+00,
17/02/1901 09:00,4093200,9,26.15526286,0,0.00E+00,9.77E+00,
17/02/1901 10:00,4096800,10,25.3414887,0,0.00E+00,1.01E+01,
17/02/1901 11:00,4100400,11,24.73161672,0,0.00E+00,1.05E+01,
17/02/1901 12:00,4104000,12,24.23907178,0,0.00E+00,1.09E+01,
17/02/1901 13:00,4107600,13,23.71350933,0,0.00E+00,1.12E+01,
17/02/1901 14:00,4111200,14,22.53559603,0,0.00E+00,1.16E+01,
17/02/1901 15:00,4114800,15,22.60890565,0,0.00E+00,1.20E+01,
17/02/1901 16:00,4118400,16,21.81422296,0,3.79E+00,1.22E+01,
17/02/1901 17:00,4122000,17,22.52925665,0,0.00E+00,1.24E+01,
17/02/1901 18:00,4125600,18,23.80523477,0,0.00E+00,1.22E+01,
17/02/1901 19:00,4129200,19,25.43304315,0,0.00E+00,1.19E+01,
17/02/1901 20:00,4132800,20,27.26506176,0,0.00E+00,1.11E+01,
17/02/1901 21:00,4136400,21,28.44786623,0,0.00E+00,1.06E+01,
17/02/1901 22:00,4140000,22,29.03108358,0,0.00E+00,1.05E+01,
17/02/1901 23:00,4143600,23,30.19404758,0,0.00E+00,1.00E+01,
18/02/1901 00:00,4147200,0,31.37698281,0,0.00E+00,9.51E+00,
18/02/1901 01:00,4150800,1,32.79631579,0,0.00E+00,8.87E+00,
18/02/1901 02:00,4154400,2,34.72750518,0,0.00E+00,8.06E+00,
18/02/1901 03:00,4158000,3,39.04454355,0,0.00E+00,7.17E+00,
18/02/1901 04:00,4161600,4,45.83531248,0,0.00E+00,6.52E+00,
18/02/1901 05:00,4165200,5,52.42407832,0,0.00E+00,6.10E+00,
18/02/1901 06:00,4168800,6,58.0851589,0,0.00E+00,5.65E+00,
18/02/1901 07:00,4172400,7,63.22858543,0,0.00E+00,5.24E+00,
18/02/1901 08:00,4176000,8,67.9677086,0,0.00E+00,4.90E+00,
18/02/1901 09:00,4179600,9,71.012829,0,0.00E+00,4.57E+00,
18/02/1901 10:00,4183200,10,50.81641803,0,3.74E+02,5.71E+00,
18/02/1901 11:00,4186800,11,40.06856851,0,7.61E+02,7.50E+00,
18/02/1901 12:00,4190400,12,33.75554418,0,8.09E+02,9.27E+00,
18/02/1901 13:00,4194000,13,28.14990519,0,7.79E+02,1.08E+01,
18/02/1901 14:00,4197600,14,27.67254199,0,7.24E+02,1.19E+01,
18/02/1901 15:00,4201200,15,29.16040455,0,7.80E+02,1.27E+01,
18/02/1901 16:00,4204800,16,27.98926346,0,8.25E+02,1.32E+01,
18/02/1901 17:00,4208400,17,24.17975504,0,7.90E+02,1.32E+01,
18/02/1901 18:00,4212000,18,23.30070657,0,5.04E+02,1.28E+01,
18/02/1901 19:00,4215600,19,30.49245223,0,0.00E+00,1.17E+01,
18/02/1901 20:00,4219200,20,36.30813476,0,0.00E+00,1.08E+01,
18/02/1901 21:00,4222800,21,41.33378976,0,0.00E+00,1.01E+01,
18/02/1901 22:00,4226400,22,47.60542018,0,0.00E+00,9.35E+00,
18/02/1901 23:00,4230000,23,54.12991966,0,0.00E+00,8.65E+00,
19/02/1901 00:00,4233600,0,59.86923263,0,0.00E+00,7.96E+00,
19/02/1901 01:00,4237200,1,82.55773385,0,0.00E+00,7.50E+00,
19/02/1901 02:00,4240800,2,98.31616631,0,0.00E+00,7.10E+00,
19/02/1901 03:00,4244400,3,112.3784304,0,0.00E+00,6.72E+00,
19/02/1901 04:00,4248000,4,125.1486986,0,0.00E+00,6.50E+00,
19/02/1901 05:00,4251600,5,137.0333172,0,0.00E+00,6.30E+00,
19/02/1901 06:00,4255200,6,219.104024,0,0.00E+00,6.09E+00,
19/02/1901 07:00,4258800,7,316.1679797,0,0.00E+00,5.95E+00,
19/02/1901 08:00,4262400,8,254.2082421,0,0.00E+00,5.85E+00,
19/02/1901 09:00,4266000,9,206.2972828,0,0.00E+00,5.76E+00,
19/02/1901 10:00,4269600,10,158.0342741,0,3.99E+02,7.01E+00,
19/02/1901 11:00,4273200,11,120.0852898,0,8.20E+02,9.21E+00,
19/02/1901 12:00,4276800,12,90.0103899,0,7.73E+02,1.13E+01,
19/02/1901 13:00,4280400,13,70.17649536,0,6.92E+02,1.30E+01,
19/02/1901 14:00,4284000,14,59.16346858,0,6.69E+02,1.41E+01,
19/02/1901 15:00,4287600,15,94.72761873,0,5.89E+02,1.49E+01,
19/02/1901 16:00,4291200,16,107.2315973,0,4.71E+02,1.54E+01,
19/02/1901 17:00,4294800,17,111.8706253,0,4.02E+02,1.53E+01,
19/02/1901 18:00,4298400,18,130.3953936,0,3.01E+02,1.46E+01,
19/02/1901 19:00,4302000,19,129.884351,0,1.16E+02,1.35E+01,
19/02/1901 20:00,4305600,20,0,0,0.00E+00,1.23E+01,
19/02/1901 21:00,4309200,21,0,0,0.00E+00,1.15E+01,
19/02/1901 22:00,4312800,22,7.126361405,0,0.00E+00,1.10E+01,
19/02/1901 23:00,4316400,23,17.79257934,0,0.00E+00,1.04E+01,
20/02/1901 00:00,4320000,0,22.04294331,0,0.00E+00,9.80E+00,
20/02/1901 01:00,4323600,1,30.58281053,0,0.00E+00,9.25E+00,
20/02/1901 02:00,4327200,2,36.17004109,0,0.00E+00,8.70E+00,
20/02/1901 03:00,4330800,3,42.74758962,0,0.00E+00,8.08E+00,
20/02/1901 04:00,4334400,4,55.81613885,0,0.00E+00,7.64E+00,
20/02/1901 05:00,4338000,5,66.41132357,0,0.00E+00,7.35E+00,
20/02/1901 06:00,4341600,6,155.9190985,0,0.00E+00,6.99E+00,
20/02/1901 07:00,4345200,7,255.6384912,0,0.00E+00,6.70E+00,
20/02/1901 08:00,4348800,8,198.5237367,0,0.00E+00,6.50E+00,
20/02/1901 09:00,4352400,9,154.4603525,0,0.00E+00,6.30E+00,
20/02/1901 10:00,4356000,10,108.3533721,0,4.22E+02,7.70E+00,
20/02/1901 11:00,4359600,11,76.11904757,0,8.36E+02,9.91E+00,
20/02/1901 12:00,4363200,12,50.43704397,0,8.90E+02,1.20E+01,
20/02/1901 13:00,4366800,13,33.41754077,0,9.30E+02,1.37E+01,
20/02/1901 14:00,4370400,14,26.89855841,0,9.22E+02,1.52E+01,
20/02/1901 15:00,4374000,15,53.3756166,0,9.17E+02,1.62E+01,
20/02/1901 16:00,4377600,16,65.90043404,0,9.07E+02,1.67E+01,
20/02/1901 17:00,4381200,17,67.08685956,0,8.82E+02,1.69E+01,
20/02/1901 18:00,4384800,18,79.535924,0,7.64E+02,1.65E+01,
20/02/1901 19:00,4388400,19,84.62958888,0,4.64E+02,1.53E+01,
20/02/1901 20:00,4392000,20,0,0,0.00E+00,1.39E+01,
20/02/1901 21:00,4395600,21,0,0,0.00E+00,1.29E+01,
20/02/1901 22:00,4399200,22,0,0,0.00E+00,1.26E+01,
20/02/1901 23:00,4402800,23,4.369067498,0,0.00E+00,1.21E+01,
21/02/1901 00:00,4406400,0,12.16791219,0,0.00E+00,1.16E+01,
21/02/1901 01:00,4410000,1,21.18762077,0,0.00E+00,1.11E+01,
21/02/1901 02:00,4413600,2,26.82207671,0,0.00E+00,1.08E+01,
21/02/1901 03:00,4417200,3,31.62224132,0,0.00E+00,1.04E+01,
21/02/1901 04:00,4420800,4,35.83167251,0,0.00E+00,1.02E+01,
21/02/1901 05:00,4424400,5,39.76240142,0,0.00E+00,1.00E+01,
21/02/1901 06:00,4428000,6,106.7491398,0,0.00E+00,9.79E+00,
21/02/1901 07:00,4431600,7,201.5993977,0,0.00E+00,9.64E+00,
21/02/1901 08:00,4435200,8,146.1504951,0,0.00E+00,9.55E+00,
21/02/1901 09:00,4438800,9,102.5513432,0,0.00E+00,9.54E+00,
21/02/1901 10:00,4442400,10,64.01528111,0,2.95E+02,1.08E+01,
21/02/1901 11:00,4446000,11,45.98796695,0,2.14E+02,1.24E+01,
21/02/1901 12:00,4449600,12,28.38916066,0,3.96E+02,1.40E+01,
21/02/1901 13:00,4453200,13,17.43788139,0,3.14E+02,1.55E+01,
21/02/1901 14:00,4456800,14,13.75319256,0,2.18E+02,1.64E+01,
21/02/1901 15:00,4460400,15,32.23045109,0,3.26E+01,1.65E+01,
21/02/1901 16:00,4464000,16,42.56582741,0,2.35E+02,1.66E+01,
21/02/1901 17:00,4467600,17,43.94939231,0,7.06E+02,1.71E+01,
21/02/1901 18:00,4471200,18,54.73216189,0,7.57E+02,1.73E+01,
21/02/1901 19:00,4474800,19,64.59383112,0,3.57E+02,1.66E+01,
21/02/1901 20:00,4478400,20,0,0,0.00E+00,1.55E+01,
21/02/1901 21:00,4482000,21,0,0,0.00E+00,1.46E+01,
21/02/1901 22:00,4485600,22,0,0,0.00E+00,1.40E+01,
21/02/1901 23:00,4489200,23,0,0,0.00E+00,1.33E+01,
22/02/1901 00:00,4492800,0,2.389154784,0,0.00E+00,1.26E+01,
22/02/1901 01:00,4496400,1,14.34137798,0,0.00E+00,1.19E+01,
22/02/1901 02:00,4500000,2,21.10530244,0,0.00E+00,1.13E+01,
22/02/1901 03:00,4503600,3,26.67266467,0,0.00E+00,1.05E+01,
22/02/1901 04:00,4507200,4,31.41968758,0,0.00E+00,1.00E+01,
22/02/1901 05:00,4510800,5,35.5498604,0,0.00E+00,9.75E+00,
22/02/1901 06:00,4514400,6,78.49872326,0,0.00E+00,9.40E+00,
22/02/1901 07:00,4518000,7,184.0920561,0,0.00E+00,9.09E+00,
22/02/1901 08:00,4521600,8,132.2097756,0,0.00E+00,8.85E+00,
22/02/1901 09:00,4525200,9,90.90660911,0,0.00E+00,8.64E+00,
22/02/1901 10:00,4528800,10,49.84211651,0,4.27E+02,1.01E+01,
22/02/1901 11:00,4532400,11,31.0254439,0,8.34E+02,1.22E+01,
22/02/1901 12:00,4536000,12,19.20839982,0,9.06E+02,1.41E+01,
22/02/1901 13:00,4539600,13,10.24318169,0,9.22E+02,1.58E+01,
22/02/1901 14:00,4543200,14,7.318343457,0,9.28E+02,1.73E+01,
22/02/1901 15:00,4546800,15,21.95598828,0,9.17E+02,1.82E+01,
22/02/1901 16:00,4550400,16,27.30938936,0,9.03E+02,1.87E+01,
22/02/1901 17:00,4554000,17,28.2972494,0,8.50E+02,1.89E+01,
22/02/1901 18:00,4557600,18,33.97665887,0,6.97E+02,1.84E+01,
22/02/1901 19:00,4561200,19,39.76563045,0,4.02E+02,1.73E+01,
22/02/1901 20:00,4564800,20,0,0,0.00E+00,1.60E+01,
22/02/1901 21:00,4568400,21,0,0,0.00E+00,1.49E+01,
22/02/1901 22:00,4572000,22,0,0,0.00E+00,1.41E+01,
22/02/1901 23:00,4575600,23,0,0,0.00E+00,1.33E+01,
23/02/1901 00:00,4579200,0,0,0,0.00E+00,1.25E+01,
23/02/1901 01:00,4582800,1,8.994385935,0,0.00E+00,1.18E+01,
23/02/1901 02:00,4586400,2,17.93022139,0,0.00E+00,1.10E+01,
23/02/1901 03:00,4590000,3,24.08350846,0,0.00E+00,1.02E+01,
23/02/1901 04:00,4593600,4,29.21874619,0,0.00E+00,9.56E+00,
23/02/1901 05:00,4597200,5,33.76087263,0,0.00E+00,9.15E+00,
23/02/1901 06:00,4600800,6,69.80180109,0,0.00E+00,8.68E+00,
23/02/1901 07:00,4604400,7,177.302993,0,0.00E+00,8.35E+00,
23/02/1901 08:00,4608000,8,128.3658416,0,0.00E+00,8.05E+00,
